Name,Contact-info,Address,Category,area,latitude,longitude,url
Minerva Coffee Shop,+91 40 23757525,"Opposite Aditya Trade Center
            Address
            Plot No. 3, Regency Plaza,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",CAFE,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Sridhar Super Speciality Dental Hospitals,+91 8121666111,"Opp. Big Bazar
            Address
            Sonali Pearl Apartment,
            Ameerpet,
            Hyderabad - 500016
            Telangana.
            40 66611166
            40 23417265",DENTAL CLINICS,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Virajas Elite Dentistree,+91 9642442040,"Behind Huda Mythrivanam
            Address
            Plot No. 18/B,
            Prime Hospital-Minerva Coffee Shoppee Lane,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",DENTAL CLINICS,ameerpeth,,,/Services/AMEERPET.HTML
Dr. Samba Siva Rao,+91 40 23748577,"Flat No. 14,
            Ground Floor, Pancom Business Centre,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",DENTAL CLINICS,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Sai Dental Clinic,+91 9849218266,"Below Sri Ram Chit Fund
            Address
            D No. 7-1-616, Shop No. 115,
            Rahmat Commercial Complex,
            Ameerpet,
            Hyderabad - 500016
            Telangana.
            40 23737250
            40 23747210",DENTAL CLINICS,ameerpeth,,,/Services/AMEERPET.HTML
Jyothi Footwear,+91 9703905630,"Opposite JC Brothers
            Address
            D. No. 8-3-945/4 ,
            Yaseen Complex,
            Ameerpet,
            Hyderabad - 500016
            Telangana.
            40 23735420",FOOTWEAR,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Fancy Footwear,+91 9848844783,"Near Kanaka Durga Temple
            Address
            D-No. 7-1-612/12,
            Ameerpet,
            Hyderabad - 500016
            Telangana.
            40 23739689",FOOTWEAR,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Nike Factory Store,+91 40 40189689,"D-No. 7-1-79/795,
            Girdharilal Estate, Ground Floor,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",FOOTWEAR,ameerpeth,17.4348366,78.4497082,/Services/AMEERPET.HTML
Pavan Foot Wear,+91 9848526389,"Opp. Surya Residency, Balkampet Road
            Address
            7-1-399/4BC ,
            Ameerpet,
            Hyderabad - 500016
            Telangana.
            
            Telephone: 9553822638",FOOTWEAR,ameerpeth,,,/Services/AMEERPET.HTML
Sagar Footwear,+91 9160761786,"Beside Hanuman Temple
            Address
            H No. 6-3-803/1/14/A,
            Ameerpet Main Road,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",FOOTWEAR,ameerpeth,17.43557142,78.45192829,/Services/AMEERPET.HTML
MSL Footwear,+91 40 23313894,"Ameerpet Road
            Address
            D. No. 6-3-86, Green Circle,
            Ameerpet,
            Hyderabad - 500016
            Telangana.
            
            Telephone: 40 23314638
            40 40071176",FOOTWEAR,ameerpeth,,,/Services/AMEERPET.HTML
Bata,+91 40 32599663,"Beside Gurudwara
            Address
            Shop No. 4, 7-1-201,
            Gurudwara Road,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",FOOTWEAR,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Multy Foot wear And Luggage Store,+91 40 66757865,"Opposite ICICI Bank
            Address
            H No. 8-3-215/S, 1 To 7,
            Karthik Chambers,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",FOOTWEAR,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Swagath Marriage Hall,+91 9246820620,"Beside Chandana Brothers
            Address
            H.No. 8-3-945/1,
            4th Floor, Vishnu Classic,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",FUNCTION HALL,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Casa Italia Furniture,+91 9347036969,"Opp. Allahabad Bank
            Address
            Dharamkaram Road Junction,
            Ameerpet,
            Hyderabad - 500016
            Telangana.
            40 66368930
            40 68368931",FURNITURE,ameerpeth,,,/Services/AMEERPET.HTML
Cache Furniture,+91 9052052044,"Opp. Allahabad Bank
            Address
            D No. 7-1-29/2,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",FURNITURE,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Modern Living,+91 40 23733016,"D No. 7-1-24/2/D, Next To Green Park Hotel, Greenlands,
            Ameerpet Rd, Leelanagar,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",FURNITURE,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Pink Ladies Gym,+91 9985240566,"D-No. 7-1-71/H, Divyashakti Appartments ,
            D K Road,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",GYM,ameerpeth,17.43703101,78.45091898,/Services/AMEERPET.HTML
Force Gym,+91 90003 33377,"Near Saradhi Studio
            Address
            Yousufguda Main Road,
            Feeder Road,
            Ameerpet,
            Hyderabad - 500016
            Telangana",GYM,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Darleys Ice Cream,+91 9885084786,"Opposite Big Bazar
            Address
            Shop No. 2, Sonali Pearl Complex,
            Near Chandana Bros,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",ICE-CREAM CENTER & DESSERT PARLOUR,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Sri Ganesh Jewellers,+91 9000971000,"Opposite Gurudwara Saheb
            Address
            D No. 7-1-454/5,
            Ameerpet,
            Hyderabad - 500016
            Telangana.
            40 23733337",JEWELLERY,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Shagun Jewellers,+91 8885006008,"D No. 7-1-59/1,
            Merit Plaza, DK Road,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",JEWELLERY,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Sri Venkata Sai Pearls & Jewellery,+91 040 66627119,"Near Hotel Green Park
            Address
            Shop No. 23 & 24,
            Lal Bunglow Complex,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",JEWELLERY,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Shadez,+91 40 40038444,"Near Sathyam Theater
            Address
            D No. 7-1-451/14,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",JEWELLERY,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Sri Anand Ladies Emporium,+91 9849657527,"Shop No. 4,
            Rahamat Complex,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",JEWELLERY,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Sri Sai Ram Pearls & Jewellery,+91 9492048523,"Shop No. 18,
            Lal Bunglow,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",JEWELLERY,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Ashoka Jewellers,+91 9849867265,"Opposite Dr Reddys Lab
            Address
            D No. G-10,
            Lal Bunglow,
            Ameerpet,
            Hyderabad - 500016
            Telangana",JEWELLERY,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Gautham Jewellers,+91 40 65592777,"Hotel Athithi Inn Complex
            Address
            No. 7-1-59/1, Shop No. 1,
            Merit Plaza, Dharam Karam Plaza,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",JEWELLERY,ameerpeth,,,/Services/AMEERPET.HTML
Puransons Jewellers,+91 40 66639432,"Opposite Green Park Hotel
            Address
            D No. 6-3-862/1/9,
            My Home Laxmi Nivas,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",JEWELLERY,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Sri Sampat Jewellers,+91 40 23745357,"D No. 7-1-59/1, Shop No. 2,
            Merit Plaza, Dharam Karam Road,
            Ameerpet,
            Hyderabad - 500016
            Telangana.
            40 65533040",JEWELLERY,ameerpeth,17.44104254,78.45331869,/Services/AMEERPET.HTML
Puchala Pearls & Jewellers,+91 40 23710439,"Beside Lal Bungalow
            Address
            Shop No. 14, Ground Floor,
            Meridian Plaza, Hotel Green Park Road,
            Ameerpet,
            Hyderabad - 500016
            Telangana.
            40 66636572",JEWELLERY,ameerpeth,,,/Services/AMEERPET.HTML
Harsh Jewellers,+91 9985032000,"Near Chermas
            Address
            No. 8-3-944/12/1 & 2,
            Ahmed Commercial Complex,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",JEWELLERY,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Ravi Raj Jewellers,+91 40 65189992,"Opposite Green Park Hotel
            Address
            D No. 6-3-862/1/10,
            My Home LaxminivasGreenlands,
            Ameerpet,
            Hyderabad - 500016
            Telangana",JEWELLERY,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Maa Shanti Jewellers,+91 40 23746097,"Beside Maitrivanam
            Address
            Shop No10,
            Annapurna Block, Aditya Enclave,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",JEWELLERY,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Sri Ratnaraj Jewellers,+91 40 23413270,"Lal Banglow
            Address
            Shop No. 6 ,
            Ground Floor,,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",JEWELLERY,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Mahalakshmi Jewellers,+91 40 23740907,"Besides Guru Dhawara
            Address
            7-1-180/1,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",JEWELLERY,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Anu Karanz Violet & Purple,+91 9491187462,"Ground Floor,
            Crystal Arcade Complex,
            Ameerpet,
            Hyderabad - 500016
            Telangana.
            40 40143466",JEWELLERY,ameerpeth,17.432981,78.446941,/Services/AMEERPET.HTML
New Mahamaya Jewellers,+91 9397020591,"Near Sathyam Theatre
            Address
            Shop No. 3, Ground Floor,
            KVR Enclave,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",JEWELLERY,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Sri Sai Vanitha Jewellers,+91 8143114629,"Shop No. 21,
            Lal Bunglow,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",JEWELLERY,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Siddhi Jewellers,+91 40 66660365,"D No. 6-3-862/A & B, Shop No. 2,3 & 4,
            Ground Floor, Lal Bunglow,
            Ameerpet,
            Hyderabad - 500016
            Telangana.
            40 66660366",JEWELLERY,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Sri Lakshmi Narayana Jewellers,+91 8121547277,"Ground Floor,
            Lal Bunglow,
            Ameerpet,
            Hyderabad - 500016
            Telangana.
            
            Telephone: 9515762188
            40 66730999",JEWELLERY,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
RKS Grand Shopping Mall,+91 40 42607742,"D. No. 6-3-790, Shop No. 10-13 ,
            Delta Plaza,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",JEWELLERY,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Laxmi Ganapathy Paper Mills Limited,+91 40 23394315,"101, Arun Apartment,
            Red Hills,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",STATIONARY,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Neelkamal Look N Book,+91 40 24757140,"Adjacent ICICI Bank
            Address
            7-1-621- C/5,
            Ameerpet,
            Hyderabad - 500016
            Telangana.
            40 66569078",STATIONARY,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Office World,+91 40 66753233,"Near Laxman Spot
            Address
            7-1-61/3 Dharam Karam Roads,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",STATIONARY,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Swasthik Stationery Store,+91 40 66785060,"Opposite R.S. Brothers
            Address
            Shop No. 1, Eureka Court Apartment,
            Nagarjuna Nagar Road,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",STATIONARY,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Central Book Shop,+91 40 23400789,"Opp. Green Park Hotel
            Address
            Shop No. 6-3-864/4,
            Saadat Manzil, Green lands,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",STATIONARY,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Chawlas Mall,+91 9849008298,"Beside Green Park Hotel
            Address
            D No. 7-1-24/2/C,
            Greenlands,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",MALLS,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Kalamandir Shopping Mall,+91 9246223998,"Beside RS Brothers
            Address
            D. No. 6-3-790/8 , Flat No.1. Bathina Apartments,
            Pavani Prestige,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",MALLS,ameerpeth,,,/Services/AMEERPET.HTML
R.S. Brothers Shopping Mall,+91 40 66860703,"Beside Kala Mandir
            Address
            D. No. 6-3-789,
            Pavani Prestige,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",MALLS,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
RKS Grand Shopping Mall,+91 40 42607742,"D. No. 6-3-790, Shop No. 10-13 ,
            Delta Plaza,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",MALLS,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Sangam Ayurvedic Medical Hall,+91 9866071930,"H. No. 8-3-941/B,
            Yellareddyguda,
            Ameerpet,
            Hyderabad - 500016
            Telangana.
            40 66361930",MEDICAL,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
Krishna Sai Medical & General Store,+91 9849837539,"D No. 7-1-451/22, Shop No 9,
            Durga Bhavani Business Centre,
            Ameerpet,
            Hyderabad - 500016
            Telangana.",MEDICAL,ameerpeth,17.44734,78.4499531,/Services/AMEERPET.HTML
